ID,ComplainDate,CompletionDate,CustomerID,BrokerID,ProductID,ComplainPriorityID,ComplainTypeID,ComplainSourceID,ComplainCategoryID,ComplainStatusID,ClientSatisfaction,ExpectedReimbursement,RegionID
7958,08/29/17,08/30/17,1787907,10147,51,2,5,5,57,9,SAT,0,314
8087,09/18/17,09/19/17,1788737,1999,62,2,5,5,57,9,SAT,0,776
8719,11/14/17,11/16/17,1795180,9206,42,2,5,5,57,9,SAT,0,246
7973,08/31/17,09-01-17,1795413,10623,70,2,5,5,57,9,SAT,0,457
9968,07/20/18,07/24/18,2303337,8885,67,2,5,5,57,9,SAT,0,449
9415,04/26/18,05-02-18,1797133,2555,25,2,5,5,57,9,SAT,0,736
7961,08/30/17,08/31/17,1803246,11160,27,2,5,5,57,9,SAT,0,387
7754,07/19/17,07/21/17,2291415,11147,52,2,5,5,57,9,SAT,0,441
7755,07/19/17,07/21/17,2087957,10172,31,2,5,5,57,9,SAT,0,617
7763,07/20/17,07/24/17,2127753,1465,55,2,5,5,57,9,SAT,0,297
7796,07/25/17,07/27/17,2422960,2482,37,2,5,5,57,9,SAT,0,411
7841,07/31/17,07/31/17,2199969,8797,52,2,5,5,57,9,SAT,0,397
12505,05/30/19,05/30/19,1807821,11217,7,2,5,5,57,9,SAT,0,376
7872,08-03-17,08-03-17,1904403,1875,43,2,5,5,57,9,SAT,0,299
7890,08-07-17,08-07-17,2055677,12727,8,2,5,5,57,9,SAT,0,96
8632,10/23/17,10/24/17,1809017,10973,35,2,5,5,57,9,SAT,0,332
7938,08/23/17,08/24/17,1825527,10218,2,2,5,5,57,9,SAT,0,269
8821,12/15/17,12/15/17,1825527,2260,70,2,5,5,57,9,SAT,0,269
9695,06-04-18,06-06-18,1811815,2065,25,2,5,5,57,9,SAT,0,671
7960,08/29/17,08/31/17,2033363,345,53,2,5,5,57,9,SAT,0,200
7964,08/30/17,08/31/17,2216911,12120,1,2,5,5,57,9,SAT,0,793
12542,05/31/19,06-05-19,1813165,10235,9,2,5,5,57,9,SAT,0,247
8030,09-11-17,09/21/17,2309726,12027,10,2,5,5,57,9,SAT,0,751
8031,09-11-17,09/22/17,2344777,10187,16,2,5,5,57,9,SAT,0,631
8035,09-12-17,09/21/17,1912216,884,66,2,5,5,57,9,SAT,0,230
8148,09/25/17,10-02-17,1815537,11849,64,2,5,5,57,9,SAT,0,167
8040,09-12-17,09/22/17,2056710,8113,2,2,5,5,57,9,SAT,0,682
8054,09/14/17,09/20/17,2157107,10802,62,2,5,5,57,9,SAT,0,70
8674,10/30/17,10/31/17,2157107,138,37,2,5,5,57,9,SAT,0,70
12817,07/30/19,07/30/19,1819501,11004,41,2,5,5,57,9,SAT,0,600
9989,07/24/18,07/24/18,1820139,10659,44,2,5,5,57,9,SAT,0,562
8149,09/25/17,10-02-17,1910810,11262,13,2,5,5,57,9,SAT,0,909
8321,10-09-17,10/16/17,1821955,9559,56,2,5,5,57,9,SAT,0,460
8154,09/26/17,10-02-17,2111519,12754,5,2,5,5,57,9,SAT,0,638
12516,05/30/19,06-04-19,2111519,10020,54,2,5,5,57,9,SAT,0,638
8206,09/29/17,10-06-17,1860051,9021,57,2,5,5,57,9,SAT,0,746
9811,06/22/18,06/28/18,1825983,836,23,2,5,5,57,9,SAT,0,931
9354,04/17/18,04/25/18,1826479,138,3,2,5,5,57,9,SAT,0,353
8245,10-03-17,10-09-17,2101887,1465,1,2,5,5,57,9,SAT,0,81
8253,10-03-17,10-09-17,1890563,9958,8,2,5,5,57,9,SAT,0,665
12801,07/29/19,07/29/19,1828946,10218,13,2,5,5,57,9,SAT,0,875
8272,10-05-17,10/13/17,1890676,9247,55,2,5,5,57,9,SAT,0,848
8278,10-05-17,10/13/17,1914133,781,54,2,5,5,57,9,SAT,0,886
9825,06/25/18,06/28/18,1830090,8385,8,2,5,5,57,9,SAT,0,542
8620,10/20/17,10/23/17,1984553,8507,12,2,5,5,57,9,SAT,0,644
10580,12-11-18,12-11-18,1836154,1275,72,2,5,5,57,9,SAT,0,724
11099,03-06-19,03-06-19,1836610,10802,27,2,5,5,57,9,SAT,0,771
12729,07-11-19,07-11-19,1837052,10601,78,2,5,5,57,9,SAT,0,424
8683,11-02-17,11-02-17,1837942,11066,2,2,5,5,57,9,SAT,0,198
8678,11-01-17,11-02-17,1847142,11217,45,2,5,5,57,9,SAT,0,145
8607,10/20/17,10/23/17,2533338,12262,66,2,5,5,57,9,SAT,0,379
8618,10/20/17,10/23/17,2460679,11051,35,2,5,5,57,9,SAT,0,812
8625,10/20/17,10/23/17,2366753,529,67,2,5,5,57,9,SAT,0,740
8630,10/23/17,10/24/17,2163768,9051,65,2,5,5,57,9,SAT,0,623
8634,10/23/17,10/24/17,2084017,10326,67,2,5,5,57,9,SAT,0,170
9355,04/17/18,04/24/18,1848564,911,35,2,5,5,57,9,SAT,0,384
8670,10/27/17,10/27/17,2089149,10016,20,2,5,5,57,9,SAT,0,654
8680,11-01-17,11-02-17,1873945,11039,45,2,5,5,57,9,SAT,0,74
9546,05/14/18,05/15/18,2199401,10550,46,2,5,5,57,9,SAT,0,986
8700,11-08-17,11-10-17,2116003,10710,64,2,5,5,57,9,SAT,0,346
8723,11/15/17,11/16/17,2398071,1491,10,2,5,5,57,9,SAT,0,248
8792,12-06-17,12-08-17,1886253,2797,28,2,5,5,57,9,SAT,0,79
8815,12/13/17,12/15/17,2107235,2307,70,2,5,5,57,9,SAT,0,639
9810,06/22/18,06/28/18,1858080,2103,63,2,5,5,57,9,SAT,0,947
9347,04-12-18,04-12-18,1860023,11136,9,2,5,5,57,9,SAT,0,216
8890,01-05-18,01/22/18,1875584,9662,65,2,5,5,57,9,SAT,0,902
8997,01/26/18,01/30/18,1908294,8963,60,2,5,5,57,9,SAT,0,925
9155,02/28/18,03-01-18,1866065,601,68,2,5,5,57,9,SAT,0,669
9100,02/15/18,02/16/18,1904791,9499,65,2,5,5,57,9,SAT,0,780
9184,03-05-18,03/15/18,2158383,1515,21,2,5,5,57,9,SAT,0,674
12797,07/29/19,08-05-19,2389173,9395,23,2,5,5,57,9,SAT,0,944
9417,04/26/18,04/30/18,2409000,10536,40,2,5,5,57,9,SAT,0,621
9503,05-09-18,05-10-18,2073467,12198,27,2,5,5,57,9,SAT,0,95
12391,05/21/19,05/23/19,1892798,10361,62,2,5,5,57,9,SAT,0,712
12568,06-05-19,06-06-19,2400510,9813,29,2,5,5,57,9,SAT,0,243
12698,07-02-19,07-02-19,1897259,865,47,2,5,5,57,9,SAT,0,508
9777,06/18/18,07-03-18,2430176,518,27,2,5,5,57,9,SAT,0,143
9781,06/19/18,06/27/18,2200278,12617,55,2,5,5,57,9,SAT,0,745
10767,01/25/19,02-06-19,1910821,8858,73,2,5,5,57,9,SAT,0,65
9913,07/13/18,07/13/18,2033025,9359,42,2,5,5,57,9,SAT,0,157
9941,07/17/18,07/19/18,1942845,8991,74,2,5,5,57,9,SAT,0,433
9993,07/24/18,07/24/18,2107647,2263,62,2,5,5,57,9,SAT,0,825
12566,06-05-19,06-06-19,2018492,2103,75,2,5,5,57,9,SAT,0,570
10436,11-01-18,11-07-18,2066838,10992,54,2,5,5,57,9,SAT,0,482
10585,12-11-18,12-12-18,2554558,10160,49,2,5,5,57,9,SAT,0,42
10675,01-09-19,01-10-19,2115005,8138,44,2,5,5,57,9,SAT,0,160
12845,08-05-19,08-05-19,2079516,9361,63,2,5,5,57,9,SAT,0,463
11082,03-05-19,04-09-19,2180235,9347,53,2,5,5,57,9,SAT,0,854
12525,05/30/19,05/30/19,2115174,9826,20,2,5,5,57,9,SAT,0,20
12695,07-01-19,07-03-19,2138884,73,24,2,5,5,57,9,SAT,0,772
11732,04-03-19,04-03-19,2166482,9856,71,2,5,5,57,9,SAT,0,778
11736,04-03-19,04-04-19,2256768,2206,56,2,5,5,57,9,SAT,0,592
11936,04-12-19,04/15/19,2465655,1680,67,2,5,5,57,9,SAT,0,82
12705,07-03-19,07-04-19,2385689,11083,60,2,5,5,57,9,SAT,0,576
12660,06/26/19,06/26/19,2425901,11140,62,2,5,5,57,9,SAT,0,320
12692,06/28/19,07-04-19,2464770,11169,5,2,5,5,57,9,SAT,0,481
12993,09/13/19,09/18/19,2411085,10111,19,2,5,5,57,9,SAT,0,511
13006,09/17/19,09/23/19,2056687,586,61,2,5,5,57,9,SAT,0,125
13014,09/20/19,09/20/19,2103885,9853,39,2,5,5,57,9,SAT,0,686
13015,09/23/19,09/23/19,1914132,9983,12,2,5,5,57,9,SAT,0,788
13016,09/23/19,09/23/19,2220348,10550,25,2,5,5,57,9,SAT,0,503
13017,09/23/19,09/23/19,2143458,119,53,2,5,5,57,9,SAT,0,848
13018,09/23/19,09/23/19,105201,11788,29,2,5,5,57,9,SAT,0,768
13019,09/23/19,09/23/19,109684,8963,49,2,5,5,57,9,SAT,0,18
13022,09/23/19,09/23/19,1607773,801,39,2,5,5,57,9,SAT,0,822
13074,10-10-19,10-10-19,2256526,11474,26,2,5,5,57,9,SAT,0,214
13450,10/21/19,10/22/19,1948213,10020,76,2,5,5,57,9,SAT,0,2
13874,12/16/19,12/19/19,1820032,224,29,2,5,5,57,9,SAT,0,507
14075,01/31/20,02-05-20,471084,11188,76,2,5,5,57,9,SAT,0,356
14308,03-09-20,03-09-20,2253300,2519,31,2,5,5,57,9,SAT,0,928
6250,11/17/16,11/24/16,5081,10601,69,2,5,5,57,9,N/A,0,69
8496,10/16/17,10/19/17,2133073,12038,33,2,5,5,57,9,N/A,0,840
7645,07-04-17,07-10-17,149896,9792,77,2,5,5,57,9,N/A,0,809
8426,10-11-17,10/19/17,21604,1342,70,2,5,5,57,9,N/A,0,307
8302,10-09-17,10/16/17,416656,10235,8,2,5,5,57,9,N/A,0,931
8484,10/16/17,10/19/17,32064,10948,53,2,5,5,57,9,N/A,0,214
7310,06/13/17,06/16/17,40591,11050,64,2,5,5,57,9,N/A,0,862
8440,10-12-17,10/19/17,802381,1737,45,2,5,5,57,9,N/A,0,969
9251,03/20/18,05-03-18,715377,12358,51,2,5,5,57,9,N/A,0,523
6964,04-03-17,04-04-17,511926,813,61,2,5,5,57,9,N/A,0,15
8394,10-10-17,10/19/17,77538,542,10,2,5,5,57,9,N/A,0,109
7578,06/29/17,06/29/17,96455,1079,22,2,5,5,57,9,N/A,0,13
8435,10-12-17,10/19/17,767904,9559,5,2,5,5,57,9,N/A,0,529
8269,10-05-17,10/17/17,106809,9893,11,2,5,5,57,9,N/A,0,331
7999,09-05-17,09/18/17,114505,9001,43,2,5,5,57,9,N/A,0,903
6842,03-09-17,03/14/17,118433,1097,53,2,5,5,57,9,N/A,0,862
8340,10-09-17,10/19/17,138399,9362,60,2,5,5,57,9,N/A,0,976
7594,06/27/17,06/29/17,238181,9715,5,2,5,5,57,9,N/A,0,945
7775,07/21/17,07/24/17,158888,940,51,2,5,5,57,9,N/A,0,102
7687,07-11-17,07-11-17,163924,9923,65,2,5,5,57,9,N/A,0,75
7476,06/22/17,06/26/17,579501,151,36,2,5,5,57,9,N/A,0,32
7396,06/19/17,06/23/17,1827023,781,6,2,5,5,57,9,N/A,0,474
8006,09-06-17,09/13/17,1823413,2637,19,2,5,5,57,9,N/A,0,952
8478,10/16/17,10/19/17,188757,9227,7,2,5,5,57,9,N/A,0,203
8480,10/16/17,10/19/17,1675199,2648,18,2,5,5,57,9,N/A,0,581
8176,09/27/17,10-06-17,2054515,355,70,2,5,5,57,9,N/A,0,225
7599,06/29/17,06/30/17,499881,839,26,2,5,5,57,9,N/A,0,570
7439,06/22/17,06/26/17,200555,10659,39,2,5,5,57,9,N/A,0,580
7031,04-11-17,04-12-17,208566,11960,66,2,5,5,57,9,N/A,0,695
6474,12/30/16,01-11-17,1808357,597,11,2,5,5,57,9,NSA,0,97
8392,10-10-17,10/19/17,217216,1106,42,2,5,5,57,9,N/A,0,515
8310,10-09-17,10/16/17,2313420,938,4,2,5,5,57,9,N/A,0,882
6423,12/22/16,02-09-17,1856534,10050,69,2,5,5,57,9,N/A,0,653
7253,06-07-17,06-07-17,1856534,581,45,2,5,5,57,9,N/A,0,653
7516,06/26/17,06/30/17,1876695,8484,55,2,5,5,57,9,N/A,0,898
7570,06/29/17,07-05-17,253009,11059,73,2,5,5,57,9,N/A,0,895
8501,10/16/17,10/19/17,263229,10850,8,2,5,5,57,9,N/A,0,823
7549,06/28/17,06/30/17,2016997,8853,30,2,5,5,57,9,N/A,0,966
8180,09/27/17,10-09-17,302096,10430,40,2,5,5,57,9,N/A,0,97
8353,10-10-17,10/19/17,889308,820,65,2,5,5,57,9,N/A,0,513
8432,10-11-17,10/19/17,315862,9000,44,2,5,5,57,9,N/A,0,562
7984,09-01-17,09-06-17,325876,8585,53,2,5,5,57,9,N/A,0,217
7573,06/29/17,06/30/17,334943,473,50,2,5,5,57,9,N/A,0,633
8172,09/27/17,10-04-17,2217282,11552,53,2,5,5,57,9,N/A,0,183
8488,10/16/17,10/19/17,342247,12061,69,2,5,5,57,9,N/A,0,37
8475,10/13/17,10/19/17,458053,9051,15,2,5,5,57,9,N/A,0,402
8179,09/27/17,10-09-17,2476388,11113,9,2,5,5,57,9,N/A,0,704
7568,06/28/17,06/30/17,356193,11158,72,2,5,5,57,9,N/A,0,463
8603,10/20/17,11-10-17,1747373,1097,22,2,5,5,57,9,N/A,0,951
6552,01-05-17,01/17/17,384333,116,64,2,5,5,57,9,N/A,0,768
8459,10-12-17,10/19/17,392685,8585,2,2,5,5,57,9,N/A,0,710
7734,07/17/17,07/18/17,773975,116,10,2,5,5,57,9,N/A,0,478
8495,10/16/17,10/19/17,404853,12229,5,2,5,5,57,9,N/A,0,492
8762,11/28/17,12/20/17,408034,11910,56,2,5,5,57,9,N/A,0,367
7665,07-07-17,07-11-17,2096697,820,57,2,5,5,57,9,N/A,0,435
8500,10/16/17,10/19/17,1912182,9562,15,2,5,5,57,9,N/A,0,986
7972,08/31/17,09/18/17,1855269,8432,50,2,5,5,57,9,N/A,0,695
8361,10-10-17,10/19/17,431752,9601,22,2,5,5,57,9,N/A,0,348
7680,07-10-17,07-11-17,441550,11123,17,2,5,5,57,9,N/A,0,214
8189,09/28/17,10-10-17,442639,11469,76,2,5,5,57,9,N/A,0,700
7408,06/20/17,06/30/17,461760,9085,18,2,5,5,57,9,N/A,0,220
7718,07/13/17,07/14/17,472502,11133,44,2,5,5,57,9,N/A,0,662
8483,10/16/17,10/19/17,480620,9918,58,2,5,5,57,9,N/A,0,731
8898,01-08-18,01/17/18,665656,9715,69,2,5,5,57,9,N/A,0,270
8377,10-10-17,10/19/17,491135,8359,76,2,5,5,57,9,N/A,0,869
7604,06/29/17,06/30/17,1896085,11134,29,2,5,5,57,9,N/A,0,549
8420,10-11-17,10/19/17,501008,10072,17,2,5,5,57,9,N/A,0,794
8445,10-12-17,10/19/17,506371,12354,23,2,5,5,57,9,N/A,0,29
7303,06/13/17,07-12-17,507841,1645,66,2,5,5,57,9,N/A,0,764
6975,04-04-17,04-05-17,511238,10601,45,2,5,5,57,9,N/A,0,128
8178,09/27/17,10-06-17,611756,994,73,2,5,5,57,9,N/A,0,968
8482,10/16/17,10/19/17,2115161,2158,49,2,5,5,57,9,N/A,0,701
8466,10/13/17,10/19/17,543887,8385,42,2,5,5,57,9,N/A,0,546
8393,10-10-17,10-10-17,561822,10218,6,2,5,5,57,9,N/A,0,117
7697,07-12-17,07-12-17,567930,11011,13,2,5,5,57,9,N/A,0,535
8383,10-10-17,10/19/17,570483,858,44,2,5,5,57,9,N/A,0,702
8487,10/16/17,10/18/17,580802,11122,78,2,5,5,57,9,N/A,0,925
7196,06-01-17,06-01-17,1888850,2158,32,2,5,5,57,9,N/A,0,615
7651,07-05-17,07-10-17,1853201,8055,34,2,5,5,57,9,N/A,0,66
7982,09-01-17,09-08-17,623703,11077,76,2,5,5,57,9,N/A,0,255
7529,06/27/17,06/30/17,640161,839,46,2,5,5,57,9,N/A,0,821
8485,10/16/17,10/19/17,647410,884,35,2,5,5,57,9,N/A,0,533
7696,07-12-17,07-12-17,647787,9998,67,2,5,5,57,9,N/A,0,533
7441,06/22/17,06/26/17,650644,10693,46,2,5,5,57,9,N/A,0,983
7399,06/19/17,06/23/17,2170441,10983,75,2,5,5,57,9,N/A,0,626
8395,10-10-17,10/19/17,666112,8885,29,2,5,5,57,9,N/A,0,891
7023,04-10-17,04-11-17,2106855,11153,47,2,5,5,57,9,N/A,0,163
8456,10-12-17,10/25/17,1731050,9853,57,2,5,5,57,9,N/A,0,936
8304,10-09-17,10/16/17,695007,2460,8,2,5,5,57,9,N/A,0,473
8407,10-11-17,10/19/17,712265,11461,21,2,5,5,57,9,N/A,0,40
8357,10-10-17,10/18/17,729285,197,75,2,5,5,57,9,N/A,0,579
7626,07-03-17,07-05-17,734684,2482,2,2,5,5,57,9,N/A,0,258
7215,06-01-17,06-07-17,2084091,9968,62,2,5,5,57,9,N/A,0,924
8059,09/14/17,09/19/17,759775,791,35,2,5,5,57,9,N/A,0,707
8468,10/13/17,10/19/17,785782,8507,23,2,5,5,57,9,N/A,0,536
8183,09/27/17,10-09-17,2289129,11493,51,2,5,5,57,9,N/A,0,376
8431,10-11-17,10/19/17,807541,1085,38,2,5,5,57,9,N/A,0,534
8389,10-10-17,10/19/17,827843,9001,12,2,5,5,57,9,N/A,0,498
7457,06/23/17,06/29/17,840522,11113,24,2,5,5,57,9,N/A,0,432
7671,07-10-17,07-10-17,847896,8991,24,2,5,5,57,9,N/A,0,179
8471,10/13/17,10/19/17,867178,11590,9,2,5,5,57,9,N/A,0,759
7558,06/28/17,06/30/17,1865488,11254,7,2,5,5,57,9,N/A,0,216
8416,10-11-17,10/19/17,1845086,9726,28,2,5,5,57,9,N/A,0,825
7382,06/19/17,06/29/17,890891,9970,5,2,5,5,57,9,N/A,0,220
7456,06/23/17,06/30/17,1798606,1645,71,2,5,5,57,9,N/A,0,387
8443,10-12-17,10/19/17,2358889,11077,33,2,5,5,57,9,N/A,0,437
8439,10-12-17,10/19/17,894936,11904,19,2,5,5,57,9,N/A,0,558
6715,01/26/17,02-07-17,1641032,1876,28,2,5,5,57,9,N/A,0,691
8421,10-11-17,10/19/17,1644792,11213,3,2,5,5,57,9,N/A,0,235
7562,06/28/17,07-07-17,1660431,9853,42,2,5,5,57,9,NSA,0,784
7485,06/26/17,06/30/17,1675342,11474,75,2,5,5,57,9,N/A,0,342
8444,10-12-17,10/19/17,1679102,2690,32,2,5,5,57,9,N/A,0,866
6768,02-10-17,03-01-17,1792739,11230,77,2,5,5,57,9,N/A,0,278
6909,03/24/17,03/24/17,2115227,9410,12,2,5,5,57,9,N/A,0,723
8702,11-08-17,12-12-17,1871403,10426,50,2,5,5,57,9,N/A,0,953
7330,06/14/17,06/16/17,1725252,1328,10,2,5,5,57,9,N/A,0,410
7052,04/19/17,04/19/17,2340814,11153,48,2,5,5,57,9,N/A,0,443
7080,05-03-17,05-03-17,2080256,9562,19,2,5,5,57,9,N/A,0,158
8526,10/17/17,10/19/17,1740811,1342,66,2,5,5,57,9,N/A,0,129
7367,06/16/17,06/29/17,1748367,8779,30,2,5,5,57,9,N/A,0,173
8419,10-11-17,10/19/17,1805466,9393,32,2,5,5,57,9,N/A,0,905
7389,06/19/17,06/29/17,2256774,8605,10,2,5,5,57,9,N/A,0,576
7405,06/20/17,06/29/17,2092502,8887,25,2,5,5,57,9,N/A,0,862
7455,06/23/17,06/30/17,1896538,9361,47,2,5,5,57,9,N/A,0,929
7475,06/19/17,06/26/17,2164703,187,6,2,5,5,57,9,N/A,0,474
7524,06/27/17,07-06-17,1857565,12250,70,2,5,5,57,9,N/A,0,407
7559,06/28/17,06/30/17,1914544,12299,33,2,5,5,57,9,N/A,0,583
7574,06/29/17,06/30/17,2167397,12174,45,2,5,5,57,9,N/A,0,150
7577,06/29/17,07-05-17,2048387,11668,58,2,5,5,57,9,N/A,0,784
7600,06/29/17,07-04-17,1863637,8946,40,2,5,5,57,9,N/A,0,752
7605,06/30/17,07-07-17,2272814,8569,77,2,5,5,57,9,N/A,0,652
7625,07-04-17,07-12-17,1854975,12603,58,2,5,5,57,9,N/A,0,615
7644,07-04-17,07-10-17,1908769,12299,66,2,5,5,57,9,N/A,0,218
7719,07/13/17,07/14/17,2414539,12414,67,2,5,5,57,9,N/A,0,529
7733,07/17/17,07/18/17,1859625,11140,16,2,5,5,57,9,N/A,0,443
8184,09/27/17,10-10-17,1806544,2569,77,2,5,5,57,9,N/A,0,649
8181,09/27/17,10-09-17,1915322,2531,10,2,5,5,57,9,N/A,0,309
8185,09/27/17,10-10-17,2084104,12299,54,2,5,5,57,9,N/A,0,506
8303,10-09-17,10/16/17,1893801,12038,43,2,5,5,57,9,N/A,0,711
8371,10-10-17,10-10-17,1983007,10576,23,2,5,5,57,9,N/A,0,582
8385,10-10-17,10/19/17,2110453,11182,62,2,5,5,57,9,N/A,0,922
8410,10-11-17,10/19/17,1844282,8120,49,2,5,5,57,9,N/A,0,811
8411,10-11-17,10/19/17,2185873,10328,73,2,5,5,57,9,N/A,0,536
8417,10-11-17,10/19/17,1855924,9918,44,2,5,5,57,9,N/A,0,738
8428,10-11-17,10/19/17,1852592,8201,14,2,5,5,57,9,N/A,0,721
8430,10-11-17,10/19/17,1913084,10802,23,2,5,5,57,9,N/A,0,491
8442,10-12-17,10/19/17,1847667,1516,34,2,5,5,57,9,N/A,0,109
8446,10-12-17,10/19/17,1910032,125,3,2,5,5,57,9,N/A,0,638
8448,10-12-17,10/19/17,1871848,858,56,2,5,5,57,9,N/A,0,165
8450,10-12-17,10/19/17,2384857,8053,76,2,5,5,57,9,N/A,0,281
8464,10/13/17,10/19/17,2254171,11146,34,2,5,5,57,9,N/A,0,39
8465,10/13/17,10/19/17,1899263,9022,56,2,5,5,57,9,N/A,0,29
8476,10/13/17,10/25/17,2451410,598,10,2,5,5,57,9,N/A,0,697
8479,10/16/17,10/19/17,2293567,9000,35,2,5,5,57,9,N/A,0,100
8481,10/16/17,10/19/17,2367203,10710,53,2,5,5,57,9,N/A,0,648
8494,10/16/17,10/19/17,2441274,39,42,2,5,5,57,9,N/A,0,807
8502,10/16/17,10/19/17,2009827,157,56,2,5,5,57,9,N/A,0,724
8509,10/16/17,10/19/17,2121350,586,32,2,5,5,57,9,N/A,0,497
8703,11-08-17,12-12-17,2489805,10964,22,2,5,5,57,9,N/A,0,65
6612,01-10-17,02-01-17,1554,9918,60,2,5,5,57,9,SAT,0,883
6568,01-09-17,01/23/17,1868814,2316,65,2,5,5,57,9,SAT,0,759
6889,03/22/17,04-03-17,1868814,2801,40,2,5,5,57,9,SAT,0,759
7100,05-10-17,05/15/17,5465,10601,61,2,5,5,57,9,SAT,0,375
7597,06/29/17,07-05-17,2018516,1499,49,2,5,5,57,9,SAT,0,302
6764,02-09-17,03-03-17,1815782,10802,1,2,5,5,57,9,SAT,0,216
6473,12/30/16,01-11-17,12349,11099,32,2,5,5,57,9,SAT,0,595
6373,12/14/16,12/27/16,848207,11796,22,2,5,5,57,9,SAT,0,626
6475,12/30/16,01/16/17,14021,2696,67,2,5,5,57,9,SAT,0,672
6646,01/16/17,02-08-17,16534,1202,49,2,5,5,57,9,SAT,0,751
6680,01/20/17,02/15/17,2226308,9893,57,2,5,5,57,9,SAT,0,279
6753,02-07-17,03-01-17,20077,586,6,2,5,5,57,9,SAT,0,41
7345,06/15/17,06/19/17,20154,10359,19,2,5,5,57,9,SAT,0,358
6874,03/20/17,03/22/17,20467,10127,51,2,5,5,57,9,SAT,0,850
6671,01/19/17,02/14/17,20746,11127,45,2,5,5,57,9,SAT,0,738
6888,03/22/17,04/24/17,20924,1419,51,2,5,5,57,9,SAT,0,705
6381,12/16/16,12/27/16,23702,10071,9,2,5,5,57,9,SAT,0,562
6832,03-06-17,03-07-17,23801,9893,39,2,5,5,57,9,SAT,0,308
7010,04-07-17,04-12-17,24051,10225,50,2,5,5,57,9,SAT,0,315
7583,06/29/17,07-04-17,1812270,11286,77,2,5,5,57,9,SAT,0,387
7022,04-10-17,04-11-17,416656,1876,1,2,5,5,57,9,SAT,0,931
3456,07/30/14,07/30/14,533355,2117,61,2,5,5,57,9,SAT,0,691
7000,04-06-17,04-11-17,36555,11000,10,2,5,5,57,9,SAT,0,172
6392,12/19/16,01-02-17,1791353,11182,51,2,5,5,57,9,SAT,0,405
6519,01-04-17,02-03-17,1848833,10050,20,2,5,5,57,9,SAT,0,64
7089,05-05-17,05-08-17,40219,10071,65,2,5,5,57,9,SAT,0,163
7541,06/27/17,07-03-17,1943803,2322,18,2,5,5,57,9,SAT,0,624
7409,06/20/17,06/22/17,2110034,10676,12,2,5,5,57,9,SAT,0,241
6379,12/15/16,12/28/16,41250,12345,44,2,5,5,57,9,SAT,0,434
6827,03-03-17,03-10-17,42474,10659,49,2,5,5,57,9,SAT,0,992
6940,03/29/17,04-03-17,45340,11713,65,2,5,5,57,9,SAT,0,875
6962,04-03-17,04-04-17,1881741,8432,24,2,5,5,57,9,SAT,0,193
7430,06/21/17,06/26/17,1642885,11999,13,2,5,5,57,9,SAT,0,72
6470,12/30/16,01-11-17,2303485,10668,48,2,5,5,57,9,SAT,0,399
6932,03/29/17,03/30/17,60737,9361,4,2,5,5,57,9,SAT,0,14
6897,03/22/17,03/27/17,60835,9853,55,2,5,5,57,9,SAT,0,918
7241,06-06-17,06-07-17,61656,11123,29,2,5,5,57,9,SAT,0,950
7677,07-10-17,07-11-17,495014,1997,54,2,5,5,57,9,SAT,0,637
7467,06/23/17,06/26/17,70602,960,57,2,5,5,57,9,SAT,0,335
6633,01-12-17,02-06-17,360204,12354,11,2,5,5,57,9,SAT,0,623
6334,12-08-16,12/15/16,78459,2538,33,2,5,5,57,9,SAT,0,664
6563,01-09-17,03-03-17,1859991,12034,69,2,5,5,57,9,SAT,0,924
6460,12/30/16,01-11-17,743005,581,32,2,5,5,57,9,SAT,0,432
6467,12/30/16,01-11-17,332361,12120,55,2,5,5,57,9,SAT,0,673
6320,12-07-16,12/15/16,356484,11768,11,2,5,5,57,9,SAT,0,89
7446,06/22/17,06/26/17,748903,12572,10,2,5,5,57,9,SAT,0,934
6649,01/16/17,02-08-17,89805,2316,71,2,5,5,57,9,SAT,0,354
6733,02-01-17,02/28/17,2097212,9706,52,2,5,5,57,9,SAT,0,827
7560,06/28/17,07-03-17,698088,9610,35,2,5,5,57,9,SAT,0,240
7567,06/28/17,06/30/17,100948,842,52,2,5,5,57,9,SAT,0,304
6951,03/30/17,04-04-17,101467,1201,72,2,5,5,57,9,SAT,0,960
7038,04/13/17,04/13/17,101625,12003,38,2,5,5,57,9,SAT,0,610
6489,01-02-17,01/16/17,633481,9715,31,2,5,5,57,9,SAT,0,73
7743,07/18/17,07/19/17,134352,39,5,2,5,5,57,9,SAT,0,617
7305,06/13/17,06/16/17,1689478,2,17,2,5,5,57,9,SAT,0,278
6359,12/13/16,12/21/16,1887970,11179,55,2,5,5,57,9,SAT,0,846
6497,01-03-17,01-12-17,107768,1999,53,2,5,5,57,9,SAT,0,716
6537,01-05-17,01-12-17,342050,1615,47,2,5,5,57,9,SAT,0,444
6663,01/18/17,02-08-17,2457170,1695,68,2,5,5,57,9,SAT,0,735
6617,01-10-17,03-03-17,682460,10676,2,2,5,5,57,9,SAT,0,440
6532,01-04-17,01/16/17,605760,8106,8,2,5,5,57,9,SAT,0,699
6623,01-11-17,02/15/17,1984552,11942,28,2,5,5,57,9,SAT,0,426
6282,11/28/16,11/30/16,113829,2380,18,2,5,5,57,9,SAT,0,576
6654,01/17/17,02-08-17,115694,1517,54,2,5,5,57,9,SAT,0,666
6589,01-09-17,01/26/17,116345,8858,51,2,5,5,57,9,SAT,0,68
6636,01/13/17,02-06-17,116345,10844,3,2,5,5,57,9,SAT,0,68
